"","experience_level","salary_currency","employee_residence","remote_ratio","company_location","company_size","job_title_clean","salary_factor","job_title_sector","living_index","adjusted_salary_in_usd","employee_works_where_lives"
"547","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,2424.06958505632,TRUE
"548","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1711.1079423927,TRUE
"549","EX","USD","US","remote","US","M","Data Analyst","HIGH","DA",70.13,2851.8465706545,TRUE
"550","EX","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,2138.88492799087,TRUE
"551","SE","USD","US","in-place","US","M","Data Analyst","HIGH","DA",70.13,3082.84614287751,TRUE
"552","SE","USD","US","in-place","US","M","Data Analyst","MEDIUM","DA",70.13,2054.75545415657,TRUE
"553","MI","EUR","NL","in-place","NL","M","Data Scientist","MEDIUM","AA",75.66,1530.74279672218,TRUE
"554","MI","EUR","NL","in-place","NL","M","Data Scientist","LOW","AA",75.66,1182.84430346286,TRUE
"555","SE","USD","US","in-place","US","M","ETL Developer","HIGH","DE",70.13,3564.80821331812,TRUE
"556","SE","USD","US","in-place","US","M","ETL Developer","LOW","DE",70.13,898.331669756167,TRUE
"557","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1924.99643519179,TRUE
"558","SE","USD","US","remote","US","M","Data Engineer","LOW","DE",70.13,1212.03479252816,TRUE
"559","SE","USD","US","remote","US","M","Machine Learning Engineer","MEDIUM","AA",70.13,1924.99643519179,TRUE
"560","SE","USD","US","remote","US","M","Machine Learning Engineer","LOW","AA",70.13,1212.03479252816,TRUE
"561","SE","USD","US","remote","US","M","Data Science Manager","HIGH","AA_lead",70.13,2937.40196777413,TRUE
"562","SE","USD","US","remote","US","M","Data Science Manager","HIGH","AA_lead",70.13,2496.79167260801,TRUE
"563","SE","USD","US","in-place","US","M","Machine Learning Engineer","HIGH","AA",70.13,2704.26351062313,TRUE
"564","SE","USD","US","in-place","US","M","Machine Learning Engineer","MEDIUM","AA",70.13,2352.71638385855,TRUE
"565","SE","USD","US","remote","US","M","Data Architect","MEDIUM","DE",70.13,2125.19606445173,TRUE
"566","SE","USD","US","remote","US","M","Data Architect","MEDIUM","DE",70.13,1624.12662198774,TRUE
"567","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2195.92185940396,TRUE
"568","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1796.66333951233,TRUE
"569","SE","USD","US","remote","US","L","Machine Learning Engineer","HIGH","AA",70.13,2851.8465706545,TRUE
"570","SE","USD","US","remote","US","L","Machine Learning Engineer","MEDIUM","AA",70.13,2138.88492799087,TRUE
"571","SE","USD","US","in-place","US","M","Data Engineer","HIGH","DE",70.13,2790.53186938543,TRUE
"572","SE","USD","US","in-place","US","M","Data Engineer","MEDIUM","DE",70.13,1860.82988735206,TRUE
"573","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,2424.06958505632,TRUE
"574","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1924.99643519179,TRUE
"575","MI","GBP","GB","in-place","GB","M","Data Engineer","MEDIUM","DE",69.65,1422.59870782484,TRUE
"576","MI","GBP","GB","in-place","GB","M","Data Engineer","LOW","DE",69.65,1066.94903086863,TRUE
"577","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1668.33024383288,TRUE
"578","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1418.08070725795,TRUE
"579","SE","USD","PR","remote","PR","M","Data Engineer","HIGH","DE",66.53,3006.16263339847,TRUE
"580","SE","USD","PR","remote","PR","M","Data Engineer","MEDIUM","DE",66.53,2029.15977754396,TRUE
"581","SE","USD","US","in-place","US","M","Machine Learning Engineer","HIGH","AA",70.13,2764.86525024954,TRUE
"582","SE","USD","US","in-place","US","M","Machine Learning Engineer","MEDIUM","AA",70.13,1843.71880792813,TRUE
"583","EN","GBP","GB","remote","GB","S","Machine Learning Engineer","LOW","AA",69.65,800.201005025126,TRUE
"584","SE","GBP","GB","in-place","GB","M","Data Analyst","LOW","DA",69.65,1244.76669059584,TRUE
"585","SE","GBP","GB","in-place","GB","M","Data Analyst","LOW","DA",69.65,889.117013639627,TRUE
"586","SE","USD","US","remote","US","M","Data Analyst","HIGH","DA",70.13,2495.36574932269,TRUE
"587","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1853.70027092542,TRUE
"588","SE","USD","US","in-place","US","M","Data Engineer","HIGH","DE",70.13,2682.16169970056,TRUE
"589","SE","USD","US","in-place","US","M","Data Engineer","MEDIUM","DE",70.13,1994.29630685869,TRUE
"590","SE","USD","US","in-place","US","M","Machine Learning Engineer","HIGH","AA",70.13,3546.27121060887,TRUE
"591","SE","USD","US","in-place","US","M","Machine Learning Engineer","MEDIUM","AA",70.13,2382.71780978183,TRUE
"592","MI","INR","IN","remote","IN","S","Data Analyst","LOW","DA",24.43,236.266884977487,TRUE
"593","SE","USD","US","in-place","US","M","Data Scientist","MEDIUM","AA",70.13,1759.58933409383,TRUE
"594","SE","USD","US","in-place","US","M","Data Scientist","LOW","AA",70.13,1256.23841437331,TRUE
"595","MI","EUR","DE","remote","DE","S","BI Analyst","LOW","DA",65.58,770.61604147606,TRUE
"596","SE","USD","US","in-place","US","M","Data Scientist","HIGH","AA",70.13,3493.51204905176,TRUE
"597","SE","USD","US","in-place","US","M","Data Scientist","HIGH","AA",70.13,2923.14273492086,TRUE
"598","SE","USD","US","in-place","US","M","Data Engineer","MEDIUM","DE",70.13,2014.8296021674,TRUE
"599","SE","USD","US","in-place","US","M","Data Engineer","MEDIUM","DE",70.13,1455.86767431912,TRUE
"600","SE","USD","US","in-place","US","M","Data Architect","MEDIUM","DE",70.13,2014.8296021674,TRUE
"601","SE","USD","US","in-place","US","M","Data Architect","MEDIUM","DE",70.13,1455.86767431912,TRUE
"602","EN","USD","AR","remote","AR","L","Data Analyst","LOW","DA",34.69,1441.33756125685,TRUE
"603","EN","EUR","BE","remote","BE","L","Data Scientist","LOW","AA",72.61,1160.01928109076,TRUE
"604","SE","BRL","BR","remote","BR","L","Data Scientist","LOW","AA",33.24,73.0445246690734,TRUE
"605","MI","GBP","GB","partial","GB","S","Lead Data Scientist","LOW","AA_lead",69.65,889.117013639627,TRUE
"606","SE","USD","US","in-place","US","M","Data Architect","HIGH","DE",70.13,3564.80821331812,TRUE
"607","SE","USD","US","in-place","US","M","Data Architect","LOW","DE",70.13,898.331669756167,TRUE
"608","SE","USD","US","remote","US","L","Data Science Manager","HIGH","AA_lead",70.13,2702.12462569514,TRUE
"609","SE","USD","US","remote","US","L","Data Science Manager","MEDIUM","AA_lead",70.13,1997.71852274348,TRUE
"610","SE","USD","US","remote","US","L","Data Engineer","HIGH","DE",70.13,2532.43975474119,TRUE
"611","SE","USD","US","remote","US","L","Data Engineer","MEDIUM","DE",70.13,1872.23727363468,TRUE
"612","MI","USD","US","in-place","US","M","Data Engineer","LOW","DE",70.13,342.22158847854,TRUE
"613","MI","USD","US","in-place","US","M","Data Engineer","LOW","DE",70.13,342.22158847854,TRUE
"614","SE","USD","US","in-place","US","M","Data Engineer","HIGH","DE",70.13,3564.80821331812,TRUE
"615","SE","USD","US","in-place","US","M","Data Engineer","LOW","DE",70.13,898.331669756167,TRUE
"616","SE","USD","US","remote","US","L","Machine Learning Engineer","HIGH","AA",70.13,2893.19834592899,TRUE
"617","SE","USD","US","remote","US","L","Machine Learning Engineer","MEDIUM","AA",70.13,1872.23727363468,TRUE
"618","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2067.58876372451,TRUE
"619","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1639.81177812634,TRUE
"620","EN","USD","US","partial","US","L","Machine Learning Engineer","MEDIUM","AA",70.13,1639.81177812634,TRUE
"621","MI","USD","US","in-place","US","M","Machine Learning Engineer","HIGH","AA",70.13,2764.86525024954,TRUE
"622","MI","USD","US","in-place","US","M","Machine Learning Engineer","MEDIUM","AA",70.13,1843.71880792813,TRUE
"623","SE","USD","US","remote","US","L","Data Scientist","HIGH","AA",70.13,2566.66191358905,TRUE
"624","SE","USD","US","remote","US","L","Data Scientist","MEDIUM","AA",70.13,1996.29259945815,TRUE
"625","MI","USD","US","in-place","US","M","Data Analyst","HIGH","DA",70.13,3082.84614287751,TRUE
"626","MI","USD","US","in-place","US","M","Data Analyst","MEDIUM","DA",70.13,2054.75545415657,TRUE
"627","SE","USD","US","in-place","US","M","Machine Learning Engineer","HIGH","AA",70.13,3079.99429630686,TRUE
"628","SE","USD","US","in-place","US","M","Machine Learning Engineer","MEDIUM","AA",70.13,2053.32953087124,TRUE
"629","EN","USD","US","remote","US","L","Data Analyst","MEDIUM","DA",70.13,2138.88492799087,TRUE
"631","MI","INR","IN","remote","ID","L","Data Scientist","LOW","AA",24.43,2205.36225951699,FALSE
"632","EN","USD","AT","partial","AT","M","Applied Data Scientist","LOW","AA",71.04,703.828828828829,TRUE
"634","EX","EUR","NL","in-place","NL","L","Research Scientist","LOW","AA",75.66,1113.25667459688,TRUE
"635","MI","GBP","GB","remote","GB","M","Data Scientist","MEDIUM","AA",69.65,1902.7135678392,TRUE
"636","SE","USD","AR","remote","US","S","Data Analyst","LOW","DA",34.69,1383.68405880657,FALSE
"637","EX","USD","US","in-place","US","M","Data Science Manager","HIGH","AA_lead",70.13,3714.53015827749,TRUE
"638","EX","USD","US","in-place","US","M","Data Science Manager","HIGH","AA_lead",70.13,2496.79167260801,TRUE
"639","SE","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,2994.43889918722,TRUE
"640","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1425.92328532725,TRUE
"641","EN","USD","US","remote","US","S","Data Analyst","LOW","DA",70.13,784.257806929987,TRUE
"642","MI","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1853.70027092542,TRUE
"643","SE","EUR","FR","remote","GB","L","Applied Machine Learning Scientist","LOW","AA",74.13,1042.49291784703,FALSE
"644","EN","EUR","BE","partial","BE","S","Data Scientist","LOW","AA",72.61,717.766147913511,TRUE
"646","SE","USD","US","in-place","US","M","Data Engineer","HIGH","DE",70.13,2947.36917153857,TRUE
"647","SE","USD","US","in-place","US","M","Data Engineer","MEDIUM","DE",70.13,1413.0899757593,TRUE
"648","MI","USD","US","in-place","US","M","Data Analyst","HIGH","DA",70.13,2851.8465706545,TRUE
"649","MI","USD","US","in-place","US","M","Data Analyst","LOW","DA",70.13,769.998574076715,TRUE
"650","SE","USD","US","in-place","US","M","Data Engineer","HIGH","DE",70.13,3564.80821331812,TRUE
"651","SE","USD","US","in-place","US","M","Data Engineer","LOW","DE",70.13,898.331669756167,TRUE
"652","SE","USD","US","in-place","US","M","Data Architect","HIGH","DE",70.13,3564.80821331812,TRUE
"653","SE","USD","US","in-place","US","M","Data Architect","LOW","DE",70.13,898.331669756167,TRUE
"654","SE","USD","US","in-place","US","M","Data Engineer","HIGH","DE",70.13,3564.80821331812,TRUE
"655","SE","USD","US","in-place","US","M","Data Engineer","LOW","DE",70.13,898.331669756167,TRUE
"656","EN","USD","US","partial","US","L","Data Analyst","MEDIUM","DA",70.13,1853.70027092542,TRUE
"657","SE","USD","US","in-place","US","L","Data Engineer","MEDIUM","DE",70.13,1425.92328532725,TRUE
"658","SE","USD","US","in-place","US","L","Data Engineer","LOW","DE",70.13,1140.7386282618,TRUE
"659","SE","USD","US","in-place","US","L","Data Scientist","MEDIUM","AA",70.13,2281.4772565236,TRUE
"660","SE","USD","US","in-place","US","L","Data Scientist","MEDIUM","AA",70.13,1425.92328532725,TRUE
"661","SE","USD","US","remote","US","L","Data Specialist","HIGH","DE",70.13,3155.5682304292,TRUE
"662","SE","USD","US","remote","US","L","Data Specialist","MEDIUM","DE",70.13,2120.34792528162,TRUE
"663","EN","USD","GB","remote","GB","L","Machine Learning Engineer","LOW","AA",69.65,430.725053840632,TRUE
"664","EN","EUR","FR","partial","FR","M","Data Analyst","LOW","DA",74.13,383.474976392823,TRUE
"665","MI","GBP","GB","in-place","GB","M","Data Engineer","MEDIUM","DE",69.65,1315.89375448672,TRUE
"666","MI","GBP","GB","in-place","GB","M","Data Engineer","LOW","DE",69.65,889.117013639627,TRUE
"667","MI","EUR","DE","remote","DE","S","Data Scientist","LOW","AA",65.58,931.168039036292,TRUE
"668","SE","USD","US","in-place","US","M","Data Science Manager","HIGH","AA_lead",70.13,3554.2563810067,TRUE
"669","SE","USD","US","in-place","US","M","Data Science Manager","HIGH","AA_lead",70.13,2643.66177099672,TRUE
"670","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2424.06958505632,TRUE
"671","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1853.70027092542,TRUE
"672","MI","GBP","GB","partial","GB","M","Data Scientist","LOW","AA",69.65,1155.85068198134,TRUE
"673","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1837.65863396549,TRUE
"674","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1336.09011835163,TRUE
"675","SE","USD","US","remote","US","M","Machine Learning Engineer","HIGH","AA",70.13,2566.66191358905,TRUE
"676","SE","USD","US","remote","US","M","Machine Learning Engineer","MEDIUM","AA",70.13,1425.92328532725,TRUE
"677","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1942.96306858691,TRUE
"678","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1558.24896620562,TRUE
"679","SE","USD","US","remote","US","L","Data Scientist","MEDIUM","AA",70.13,2281.4772565236,TRUE
"680","SE","USD","US","remote","US","L","Data Scientist","MEDIUM","AA",70.13,1311.84942250107,TRUE
"681","SE","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,2851.8465706545,TRUE
"682","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2281.4772565236,TRUE
"683","MI","GBP","GB","in-place","GB","M","Data Engineer","MEDIUM","DE",69.65,1956.06604450826,TRUE
"684","MI","GBP","GB","in-place","GB","M","Data Engineer","MEDIUM","DE",69.65,1511.50035893754,TRUE
"685","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1668.33024383288,TRUE
"686","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1418.08070725795,TRUE
"687","EN","INR","IN","in-place","IN","S","AI Scientist","LOW","AA",24.43,125.992632009824,TRUE
"688","EN","USD","US","remote","US","L","Data Engineer","MEDIUM","DE",70.13,1839.44103807215,TRUE
"689","EN","USD","US","remote","US","L","Data Engineer","LOW","DE",70.13,1226.29402538143,TRUE
"692","SE","USD","US","in-place","US","L","Data Scientist","MEDIUM","AA",70.13,2281.4772565236,TRUE
"693","SE","USD","US","in-place","US","L","Data Scientist","MEDIUM","AA",70.13,1701.12647939541,TRUE
"694","SE","USD","US","remote","US","L","BI Analyst","MEDIUM","DA",70.13,1425.92328532725,TRUE
"695","MI","USD","TR","partial","TR","M","Data Scientist","LOW","AA",28.31,883.080183680678,TRUE
"696","MI","SGD","SG","partial","SG","M","Data Analyst","LOW","DA",83.98,775.910931174089,TRUE
"697","MI","USD","US","remote","US","M","AI Scientist","HIGH","AA",70.13,2851.8465706545,TRUE
"698","EN","USD","US","remote","US","L","Machine Learning Engineer","HIGH","AA",70.13,2566.66191358905,TRUE
"699","MI","USD","US","remote","US","L","Data Scientist","MEDIUM","AA",70.13,2181.66262655069,TRUE
"700","SE","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,2994.43889918722,TRUE
"701","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1425.92328532725,TRUE
"702","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,2139.95437045487,TRUE
"703","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1581.70540424925,TRUE
"704","MI","USD","EG","remote","EG","M","Machine Learning Engineer","LOW","AA",29.52,772.357723577236,TRUE
"705","SE","USD","US","remote","US","L","Data Scientist","MEDIUM","AA",70.13,2281.4772565236,TRUE
"706","SE","USD","US","remote","US","L","Data Scientist","MEDIUM","AA",70.13,1311.84942250107,TRUE
"707","SE","USD","US","remote","US","L","Machine Learning Engineer","HIGH","AA",70.13,2893.19834592899,TRUE
"708","SE","USD","US","remote","US","L","Machine Learning Engineer","MEDIUM","AA",70.13,1872.23727363468,TRUE
"710","EN","USD","ID","in-place","ID","L","Data Analyst","LOW","DA",35.85,418.410041841004,TRUE
"711","SE","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,2495.36574932269,TRUE
"712","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1924.99643519179,TRUE
"713","SE","AUD","AU","remote","AU","L","Data Science Manager","MEDIUM","AA_lead",77.75,1733.35048231511,TRUE
"714","EN","USD","US","in-place","US","L","Machine Learning Engineer","LOW","AA",70.13,1183.51632682162,TRUE
"715","MI","GBP","GB","remote","GB","M","Data Engineer","MEDIUM","DE",69.65,1333.68269921034,TRUE
"716","MI","GBP","GB","remote","GB","M","Data Engineer","LOW","DE",69.65,978.033022254128,TRUE
"717","SE","USD","US","in-place","US","M","Data Scientist","HIGH","AA",70.13,2652.21731070868,TRUE
"718","SE","USD","US","in-place","US","M","Data Scientist","MEDIUM","AA",70.13,2121.77384856695,TRUE
"719","SE","USD","US","in-place","US","M","Data Analyst","MEDIUM","DA",70.13,1609.86738913446,TRUE
"720","SE","USD","US","in-place","US","M","Data Analyst","MEDIUM","DA",70.13,1287.89391130757,TRUE
"721","SE","USD","US","in-place","US","M","Machine Learning Engineer","HIGH","AA",70.13,3422.2158847854,TRUE
"722","SE","USD","US","in-place","US","M","Machine Learning Engineer","MEDIUM","AA",70.13,2281.4772565236,TRUE
"723","SE","USD","US","remote","US","M","Data Science Manager","HIGH","AA_lead",70.13,4277.76985598175,TRUE
"724","SE","USD","US","remote","US","M","Data Science Manager","HIGH","AA_lead",70.13,2851.8465706545,TRUE
"725","MI","EUR","DE","partial","DE","S","Data Engineer","LOW","DE",65.58,1003.41567551083,TRUE
"726","MI","USD","IN","remote","US","L","AI Scientist","HIGH","AA",24.43,8186.65575112567,FALSE
"727","MI","GBP","GB","in-place","GB","M","Machine Learning Engineer","MEDIUM","AA",69.65,1689.33237616655,TRUE
"728","MI","GBP","GB","in-place","GB","M","Machine Learning Engineer","MEDIUM","AA",69.65,1333.68269921034,TRUE
"729","MI","USD","US","in-place","US","M","AI Scientist","MEDIUM","AA",70.13,1711.1079423927,TRUE
"730","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1609.86738913446,TRUE
"731","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1287.89391130757,TRUE
"732","SE","USD","US","remote","US","M","Data Analytics Manager","MEDIUM","DA_lead",70.13,2067.58876372451,TRUE
"733","SE","USD","US","remote","US","M","Data Analytics Manager","MEDIUM","DA_lead",70.13,1502.92314273492,TRUE
"735","MI","GBP","GB","in-place","GB","M","Data Engineer","MEDIUM","DE",69.65,1600.41636755205,TRUE
"736","MI","GBP","GB","in-place","GB","M","Data Engineer","MEDIUM","DE",69.65,1333.68269921034,TRUE
"737","SE","USD","US","remote","US","L","Data Scientist","HIGH","AA",70.13,3070.01283330957,TRUE
"738","SE","USD","US","remote","US","L","Data Scientist","MEDIUM","AA",70.13,2255.81063738771,TRUE
"739","SE","USD","US","remote","US","L","Data Engineer","HIGH","DE",70.13,2981.60558961928,TRUE
"740","SE","USD","US","remote","US","L","Data Engineer","MEDIUM","DE",70.13,2204.47739911593,TRUE
"741","SE","USD","US","in-place","US","M","Data Analyst","MEDIUM","DA",70.13,1653.12990161129,TRUE
"742","SE","USD","US","in-place","US","M","Data Analyst","LOW","DA",70.13,1164.49451019535,TRUE
"743","SE","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,2495.36574932269,TRUE
"744","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2210.18109225724,TRUE
"745","MI","EUR","FR","remote","DE","M","Machine Learning Engineer","LOW","AA",74.13,1136.23364359908,FALSE
"746","SE","USD","US","in-place","US","M","Data Analyst","MEDIUM","DA",70.13,2338.51418793669,TRUE
"747","SE","USD","US","in-place","US","M","Data Analyst","MEDIUM","DA",70.13,1882.21873663197,TRUE
"748","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,2424.06958505632,TRUE
"749","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1753.88564095252,TRUE
"750","SE","USD","US","in-place","US","M","Machine Learning Engineer","HIGH","AA",70.13,2704.26351062313,TRUE
"751","SE","USD","US","in-place","US","M","Machine Learning Engineer","MEDIUM","AA",70.13,2352.71638385855,TRUE
"752","MI","EUR","GR","in-place","GR","M","ETL Developer","LOW","DE",56.22,936.374955531839,TRUE
"753","MI","EUR","GR","in-place","GR","M","ETL Developer","LOW","DE",56.22,936.374955531839,TRUE
"754","EX","CAD","CA","remote","CA","S","Lead Data Engineer","MEDIUM","DE_lead",70.22,1652.99060096839,TRUE
"755","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,2358.47711393127,TRUE
"756","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1886.78169114502,TRUE
"757","SE","USD","US","remote","US","M","Data Architect","HIGH","DE",70.13,2976.97133894197,TRUE
"758","SE","USD","US","remote","US","M","Data Architect","MEDIUM","DE",70.13,2107.51461571367,TRUE
"759","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1953.42934550121,TRUE
"760","SE","USD","US","remote","US","M","Data Engineer","MEDIUM","DE",70.13,1448.31028090689,TRUE
"761","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1837.65863396549,TRUE
"762","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1336.09011835163,TRUE
"763","EX","INR","IN","partial","IN","L","Head of Machine Learning","LOW","AA_lead",24.43,3150.51166598445,TRUE
"764","EN","GBP","GB","remote","GB","L","Machine Learning Engineer","LOW","AA",69.65,506.791098348887,TRUE
"765","SE","USD","US","remote","US","L","Data Engineer","HIGH","DE",70.13,2617.99515186083,TRUE
"766","SE","USD","US","remote","US","L","Data Engineer","MEDIUM","DE",70.13,1437.33067160987,TRUE
"767","MI","GBP","GB","remote","GB","M","Data Analyst","LOW","DA",69.65,711.299353912419,TRUE
"768","MI","GBP","GB","remote","GB","M","Data Analyst","LOW","DA",69.65,533.467336683417,TRUE
"769","MI","EUR","ES","remote","ES","M","Data Analyst","LOW","DA",53.88,781.62583518931,TRUE
"770","MI","EUR","ES","remote","ES","M","Data Analyst","LOW","DA",53.88,586.2286562732,TRUE
"771","MI","EUR","ES","remote","ES","M","Data Engineer","LOW","DE",53.88,1563.27023014105,TRUE
"772","MI","EUR","ES","remote","ES","M","Data Engineer","LOW","DE",53.88,1367.87305122494,TRUE
"773","MI","GBP","GB","remote","GB","M","Data Engineer","MEDIUM","DE",69.65,1422.59870782484,TRUE
"774","MI","GBP","GB","remote","GB","M","Data Engineer","LOW","DE",69.65,1244.76669059584,TRUE
"775","MI","EUR","GR","remote","GR","M","Data Engineer","LOW","DE",56.22,1498.20348630381,TRUE
"776","MI","EUR","GR","remote","GR","M","Data Engineer","LOW","DE",56.22,1310.93916755603,TRUE
"777","SE","USD","US","in-place","US","M","Machine Learning Engineer","HIGH","AA",70.13,2704.26351062313,TRUE
"778","SE","USD","US","in-place","US","M","Machine Learning Engineer","MEDIUM","AA",70.13,2352.71638385855,TRUE
"779","MI","EUR","GR","remote","GR","M","Data Analyst","LOW","DA",56.22,749.092849519744,TRUE
"780","MI","EUR","GR","remote","GR","M","Data Analyst","LOW","DA",56.22,561.828530771967,TRUE
"781","MI","GBP","GB","remote","GB","M","Data Engineer","MEDIUM","DE",69.65,1333.68269921034,TRUE
"782","MI","GBP","GB","remote","GB","M","Data Engineer","LOW","DE",69.65,1066.94903086863,TRUE
"783","SE","USD","US","in-place","US","L","Data Scientist","HIGH","AA",70.13,3070.01283330957,TRUE
"784","SE","USD","US","in-place","US","L","Data Scientist","MEDIUM","AA",70.13,2001.99629259946,TRUE
"785","MI","EUR","ES","remote","ES","M","Data Engineer","LOW","DE",53.88,1172.4573125464,TRUE
"786","MI","EUR","ES","remote","ES","M","Data Engineer","LOW","DE",53.88,879.3429844098,TRUE
"787","SE","USD","US","remote","US","M","Data Scientist","HIGH","AA",70.13,3707.40054185085,TRUE
"788","SE","USD","US","remote","US","M","Data Scientist","HIGH","AA",70.13,2566.66191358905,TRUE
"789","MI","GBP","GB","in-place","GB","M","Data Scientist","LOW","AA",69.65,978.033022254128,TRUE
"790","MI","GBP","GB","in-place","GB","M","Data Scientist","LOW","AA",69.65,622.383345297918,TRUE
"791","MI","EUR","GR","remote","GR","M","Data Engineer","LOW","DE",56.22,1123.65706154393,TRUE
"792","MI","EUR","GR","remote","GR","M","Data Engineer","LOW","DE",56.22,842.742796157951,TRUE
"793","MI","GBP","GB","remote","GB","M","Data Engineer","LOW","DE",69.65,1066.94903086863,TRUE
"794","MI","GBP","GB","remote","GB","M","Data Engineer","LOW","DE",69.65,800.201005025126,TRUE
"796","SE","USD","AR","remote","MX","L","Data Scientist","LOW","AA",34.69,1729.60507350822,FALSE
"797","MI","USD","US","in-place","US","M","Data Engineer","LOW","DE",70.13,1182.09040353629,TRUE
"798","MI","USD","US","in-place","US","M","Data Engineer","LOW","DE",70.13,911.164979324112,TRUE
"799","MI","USD","US","remote","US","L","Machine Learning Engineer","MEDIUM","AA",70.13,2281.4772565236,TRUE
"800","MI","USD","US","remote","US","L","Machine Learning Engineer","MEDIUM","AA",70.13,1601.3118494225,TRUE
"801","MI","USD","US","remote","US","M","Data Science Manager","HIGH","AA_lead",70.13,3436.47511763867,TRUE
"802","MI","USD","US","remote","US","M","Data Science Manager","MEDIUM","AA_lead",70.13,2267.21802367033,TRUE
"803","SE","USD","US","in-place","US","M","Data Scientist","HIGH","AA",70.13,2566.66191358905,TRUE
"804","SE","USD","US","in-place","US","M","Data Scientist","LOW","AA",70.13,1140.7386282618,TRUE
"805","MI","USD","US","in-place","US","S","Data Analyst","LOW","DA",70.13,827.035505489805,TRUE
"806","MI","USD","US","in-place","US","S","Data Analyst","LOW","DA",70.13,827.035505489805,TRUE
"807","SE","USD","US","in-place","US","M","Data Engineer","MEDIUM","DE",70.13,1939.25566804506,TRUE
"808","SE","USD","US","in-place","US","M","Data Engineer","MEDIUM","DE",70.13,1551.40453443605,TRUE
"809","EX","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,3450.73435049194,TRUE
"810","EX","USD","US","remote","US","M","Data Engineer","HIGH","DE",70.13,2851.8465706545,TRUE
"811","MI","GBP","GB","in-place","GB","M","Data Scientist","LOW","AA",69.65,889.117013639627,TRUE
"812","MI","GBP","GB","in-place","GB","M","Data Scientist","LOW","AA",69.65,533.467336683417,TRUE
"813","MI","GBP","GB","in-place","GB","M","Data Engineer","LOW","DE",69.65,1066.94903086863,TRUE
"814","MI","GBP","GB","in-place","GB","M","Data Engineer","LOW","DE",69.65,711.299353912419,TRUE
"815","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,2355.91045201768,TRUE
"816","SE","USD","US","remote","US","M","Data Scientist","MEDIUM","AA",70.13,1713.38941964922,TRUE
"817","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1770.85412804791,TRUE
"818","SE","USD","US","remote","US","M","Data Analyst","MEDIUM","DA",70.13,1287.89391130757,TRUE
